Time, Bin, Proportion, Type of immunity 
14, 0.59375, 5.59469e-06, Reduction 
14, 0.597656, 5.47306e-06, Reduction 
14, 0.601562, 5.22982e-06, Reduction 
14, 0.605469, 5.22982e-06, Reduction 
14, 0.609375, 4.6217e-06, Reduction 
14, 0.613281, 4.86494e-06, Reduction 
14, 0.617188, 4.01358e-06, Reduction 
14, 0.621094, 4.6217e-06, Reduction 
14, 0.625, 4.6217e-06, Reduction 
14, 0.628906, 4.25683e-06, Reduction 
14, 0.632812, 4.50007e-06, Reduction 
14, 0.636719, 5.10819e-06, Reduction 
14, 0.640625, 4.01358e-06, Reduction 
14, 0.644531, 5.83793e-06, Reduction 
14, 0.648438, 4.1352e-06, Reduction 
14, 0.652344, 3.64871e-06, Reduction 
14, 0.65625, 4.37845e-06, Reduction 
14, 0.660156, 4.74332e-06, Reduction 
14, 0.664062, 5.95956e-06, Reduction 
14, 0.667969, 4.37845e-06, Reduction 
14, 0.671875, 5.83793e-06, Reduction 
14, 0.675781, 3.64871e-06, Reduction 
14, 0.679688, 3.89196e-06, Reduction 
14, 0.683594, 4.1352e-06, Reduction 
14, 0.6875, 4.1352e-06, Reduction 
14, 0.691406, 5.10819e-06, Reduction 
14, 0.695312, 6.44605e-06, Reduction 
14, 0.699219, 4.37845e-06, Reduction 
14, 0.703125, 3.77033e-06, Reduction 
14, 0.707031, 4.98657e-06, Reduction 
14, 0.710938, 5.47306e-06, Reduction 
14, 0.714844, 3.52708e-06, Reduction 
14, 0.71875, 3.16221e-06, Reduction 
14, 0.722656, 3.52708e-06, Reduction 
14, 0.726562, 4.37845e-06, Reduction 
14, 0.730469, 4.86494e-06, Reduction 
14, 0.734375, 3.52708e-06, Reduction 
14, 0.738281, 5.47306e-06, Reduction 
14, 0.742188, 4.98657e-06, Reduction 
14, 0.746094, 4.6217e-06, Reduction 
14, 0.75, 4.25683e-06, Reduction 
14, 0.753906, 3.77033e-06, Reduction 
14, 0.757812, 3.28384e-06, Reduction 
14, 0.761719, 5.10819e-06, Reduction 
14, 0.765625, 5.10819e-06, Reduction 
14, 0.769531, 5.47306e-06, Reduction 
14, 0.773438, 3.28384e-06, Reduction 
14, 0.777344, 5.59469e-06, Reduction 
14, 0.78125, 4.37845e-06, Reduction 
14, 0.785156, 5.95956e-06, Reduction 
14, 0.789062, 4.74332e-06, Reduction 
14, 0.792969, 5.22982e-06, Reduction 
14, 0.796875, 4.1352e-06, Reduction 
14, 0.800781, 4.86494e-06, Reduction 
14, 0.804688, 5.22982e-06, Reduction 
14, 0.808594, 4.50007e-06, Reduction 
14, 0.8125, 4.37845e-06, Reduction 
14, 0.816406, 5.10819e-06, Reduction 
14, 0.820312, 4.50007e-06, Reduction 
14, 0.824219, 3.89196e-06, Reduction 
14, 0.828125, 5.83793e-06, Reduction 
14, 0.832031, 4.25683e-06, Reduction 
14, 0.835938, 4.50007e-06, Reduction 
14, 0.839844, 4.86494e-06, Reduction 
14, 0.84375, 5.47306e-06, Reduction 
14, 0.847656, 5.22982e-06, Reduction 
14, 0.851562, 3.77033e-06, Reduction 
14, 0.855469, 4.74332e-06, Reduction 
14, 0.859375, 4.25683e-06, Reduction 
14, 0.863281, 4.74332e-06, Reduction 
14, 0.867188, 4.74332e-06, Reduction 
14, 0.871094, 4.98657e-06, Reduction 
14, 0.875, 6.08118e-06, Reduction 
14, 0.878906, 4.74332e-06, Reduction 
14, 0.882812, 5.35144e-06, Reduction 
14, 0.886719, 4.01358e-06, Reduction 
14, 0.890625, 4.25683e-06, Reduction 
14, 0.894531, 4.98657e-06, Reduction 
14, 0.898438, 6.2028e-06, Reduction 
14, 0.902344, 4.74332e-06, Reduction 
14, 0.90625, 5.95956e-06, Reduction 
14, 0.910156, 6.2028e-06, Reduction 
14, 0.914062, 6.2028e-06, Reduction 
14, 0.917969, 5.47306e-06, Reduction 
14, 0.921875, 3.89196e-06, Reduction 
14, 0.925781, 4.6217e-06, Reduction 
14, 0.929688, 4.50007e-06, Reduction 
14, 0.933594, 5.47306e-06, Reduction 
14, 0.9375, 6.08118e-06, Reduction 
14, 0.941406, 5.95956e-06, Reduction 
14, 0.945312, 4.74332e-06, Reduction 
14, 0.949219, 3.77033e-06, Reduction 
14, 0.953125, 6.93255e-06, Reduction 
14, 0.957031, 6.32443e-06, Reduction 
14, 0.960938, 4.74332e-06, Reduction 
14, 0.964844, 5.83793e-06, Reduction 
14, 0.96875, 5.59469e-06, Reduction 
14, 0.972656, 5.95956e-06, Reduction 
14, 0.976562, 5.47306e-06, Reduction 
14, 0.980469, 6.56767e-06, Reduction 
14, 0.984375, 5.71631e-06, Reduction 
14, 0.988281, 5.47306e-06, Reduction 
14, 0.992188, 6.56767e-06, Reduction 
14, 0.996094, 7.05417e-06, Reduction 
14, 1, 6.32443e-06, Reduction 
14, 1.00391, 0, Reduction 
21, 0.00390625, 0.997618, Reduction 
21, 0.0078125, 2.31085e-06, Reduction 
21, 0.0117188, 2.79734e-06, Reduction 
21, 0.015625, 4.86494e-06, Reduction 
21, 0.0195312, 4.86494e-06, Reduction 
21, 0.0234375, 7.41904e-06, Reduction 
21, 0.0273438, 6.56767e-06, Reduction 
21, 0.03125, 6.6893e-06, Reduction 
21, 0.0351562, 6.56767e-06, Reduction 
21, 0.0390625, 6.2028e-06, Reduction 
21, 0.0429688, 9.60826e-06, Reduction 
21, 0.046875, 1.05813e-05, Reduction 
21, 0.0507812, 9.00015e-06, Reduction 
21, 0.0546875, 1.02164e-05, Reduction 
21, 0.0585938, 9.24339e-06, Reduction 
21, 0.0625, 9.36502e-06, Reduction 
21, 0.0664062, 9.00015e-06, Reduction 
21, 0.0703125, 9.12177e-06, Reduction 
21, 0.0742188, 9.72989e-06, Reduction 
21, 0.078125, 9.72989e-06, Reduction 
21, 0.0820312, 9.97314e-06, Reduction 
21, 0.0859375, 9.00015e-06, Reduction 
21, 0.0898438, 1.05813e-05, Reduction 
21, 0.09375, 9.72989e-06, Reduction 
21, 0.0976562, 1.08245e-05, Reduction 
21, 0.101562, 1.09461e-05, Reduction 
21, 0.105469, 9.24339e-06, Reduction 
21, 0.109375, 1.10677e-05, Reduction 
21, 0.113281, 1.1311e-05, Reduction 
21, 0.117188, 1.0338e-05, Reduction 
21, 0.121094, 1.24056e-05, Reduction 
21, 0.125, 9.72989e-06, Reduction 
21, 0.128906, 8.7569e-06, Reduction 
21, 0.132812, 1.10677e-05, Reduction 
21, 0.136719, 8.63528e-06, Reduction 
21, 0.140625, 9.60826e-06, Reduction 
21, 0.144531, 1.09461e-05, Reduction 
21, 0.148438, 9.97314e-06, Reduction 
21, 0.152344, 9.72989e-06, Reduction 
21, 0.15625, 9.60826e-06, Reduction 
21, 0.160156, 7.78391e-06, Reduction 
21, 0.164062, 1.05813e-05, Reduction 
21, 0.167969, 1.17975e-05, Reduction 
21, 0.171875, 9.24339e-06, Reduction 
21, 0.175781, 9.12177e-06, Reduction 
21, 0.179688, 1.02164e-05, Reduction 
21, 0.183594, 1.24056e-05, Reduction 
21, 0.1875, 1.31353e-05, Reduction 
21, 0.191406, 8.63528e-06, Reduction 
21, 0.195312, 8.14878e-06, Reduction 
21, 0.199219, 9.36502e-06, Reduction 
21, 0.203125, 8.27041e-06, Reduction 
21, 0.207031, 1.25272e-05, Reduction 
21, 0.210938, 1.04596e-05, Reduction 
21, 0.214844, 9.72989e-06, Reduction 
21, 0.21875, 9.12177e-06, Reduction 
21, 0.222656, 1.11894e-05, Reduction 
21, 0.226562, 1.09461e-05, Reduction 
21, 0.230469, 9.36502e-06, Reduction 
21, 0.234375, 1.21624e-05, Reduction 
21, 0.238281, 9.97314e-06, Reduction 
21, 0.242188, 9.12177e-06, Reduction 
21, 0.246094, 9.97314e-06, Reduction 
21, 0.25, 9.60826e-06, Reduction 
21, 0.253906, 7.66229e-06, Reduction 
21, 0.257812, 1.08245e-05, Reduction 
21, 0.261719, 1.2284e-05, Reduction 
21, 0.265625, 7.90553e-06, Reduction 
21, 0.269531, 1.00948e-05, Reduction 
21, 0.273438, 1.16759e-05, Reduction 
21, 0.277344, 1.0338e-05, Reduction 
21, 0.28125, 8.63528e-06, Reduction 
21, 0.285156, 8.51365e-06, Reduction 
21, 0.289062, 9.00015e-06, Reduction 
21, 0.292969, 9.24339e-06, Reduction 
21, 0.296875, 1.08245e-05, Reduction 
21, 0.300781, 9.85151e-06, Reduction 
21, 0.304688, 9.97314e-06, Reduction 
21, 0.308594, 8.51365e-06, Reduction 
21, 0.3125, 9.00015e-06, Reduction 
21, 0.316406, 8.7569e-06, Reduction 
21, 0.320312, 9.72989e-06, Reduction 
21, 0.324219, 9.12177e-06, Reduction 
21, 0.328125, 9.48664e-06, Reduction 
21, 0.332031, 9.72989e-06, Reduction 
21, 0.335938, 8.14878e-06, Reduction 
21, 0.339844, 1.07029e-05, Reduction 
21, 0.34375, 8.87852e-06, Reduction 
21, 0.347656, 9.24339e-06, Reduction 
21, 0.351562, 9.72989e-06, Reduction 
21, 0.355469, 9.48664e-06, Reduction 
21, 0.359375, 8.27041e-06, Reduction 
21, 0.363281, 8.87852e-06, Reduction 
21, 0.367188, 9.24339e-06, Reduction 
21, 0.371094, 9.12177e-06, Reduction 
21, 0.375, 7.78391e-06, Reduction 
21, 0.378906, 8.14878e-06, Reduction 
21, 0.382812, 9.36502e-06, Reduction 
21, 0.386719, 7.78391e-06, Reduction 
21, 0.390625, 9.12177e-06, Reduction 
21, 0.394531, 8.63528e-06, Reduction 
21, 0.398438, 6.56767e-06, Reduction 
21, 0.402344, 7.90553e-06, Reduction 
21, 0.40625, 8.02716e-06, Reduction 
21, 0.410156, 7.66229e-06, Reduction 
21, 0.414062, 8.7569e-06, Reduction 
21, 0.417969, 1.00948e-05, Reduction 
21, 0.421875, 7.05417e-06, Reduction 
21, 0.425781, 1.0338e-05, Reduction 
21, 0.429688, 9.72989e-06, Reduction 
21, 0.433594, 9.12177e-06, Reduction 
21, 0.4375, 9.24339e-06, Reduction 
21, 0.441406, 6.08118e-06, Reduction 
21, 0.445312, 9.48664e-06, Reduction 
21, 0.449219, 9.36502e-06, Reduction 
21, 0.453125, 8.39203e-06, Reduction 
21, 0.457031, 8.02716e-06, Reduction 
21, 0.460938, 7.54066e-06, Reduction 
21, 0.464844, 1.1311e-05, Reduction 
21, 0.46875, 8.7569e-06, Reduction 
21, 0.472656, 7.54066e-06, Reduction 
21, 0.476562, 8.63528e-06, Reduction 
21, 0.480469, 7.66229e-06, Reduction 
21, 0.484375, 8.63528e-06, Reduction 
21, 0.488281, 1.00948e-05, Reduction 
21, 0.492188, 8.02716e-06, Reduction 
21, 0.496094, 1.19191e-05, Reduction 
21, 0.5, 7.66229e-06, Reduction 
21, 0.503906, 1.0338e-05, Reduction 
21, 0.507812, 7.41904e-06, Reduction 
21, 0.511719, 7.90553e-06, Reduction 
21, 0.515625, 7.66229e-06, Reduction 
21, 0.519531, 8.87852e-06, Reduction 
21, 0.523438, 9.00015e-06, Reduction 
21, 0.527344, 9.00015e-06, Reduction 
21, 0.53125, 7.54066e-06, Reduction 
21, 0.535156, 9.12177e-06, Reduction 
21, 0.539062, 8.7569e-06, Reduction 
21, 0.542969, 8.51365e-06, Reduction 
21, 0.546875, 1.00948e-05, Reduction 
21, 0.550781, 7.54066e-06, Reduction 
21, 0.554688, 7.05417e-06, Reduction 
21, 0.558594, 1.05813e-05, Reduction 
21, 0.5625, 8.27041e-06, Reduction 
21, 0.566406, 8.14878e-06, Reduction 
21, 0.570312, 8.7569e-06, Reduction 
21, 0.574219, 1.0338e-05, Reduction 
21, 0.578125, 9.24339e-06, Reduction 
21, 0.582031, 8.87852e-06, Reduction 
21, 0.585938, 9.36502e-06, Reduction 
21, 0.589844, 8.51365e-06, Reduction 
21, 0.59375, 9.00015e-06, Reduction 
21, 0.597656, 7.54066e-06, Reduction 
21, 0.601562, 8.14878e-06, Reduction 
21, 0.605469, 9.36502e-06, Reduction 
21, 0.609375, 8.51365e-06, Reduction 
21, 0.613281, 8.87852e-06, Reduction 
21, 0.617188, 1.00948e-05, Reduction 
21, 0.621094, 8.02716e-06, Reduction 
21, 0.625, 9.24339e-06, Reduction 
21, 0.628906, 6.81092e-06, Reduction 
21, 0.632812, 8.51365e-06, Reduction 
21, 0.636719, 7.66229e-06, Reduction 
21, 0.640625, 7.90553e-06, Reduction 
21, 0.644531, 8.14878e-06, Reduction 
21, 0.648438, 8.14878e-06, Reduction 
21, 0.652344, 9.12177e-06, Reduction 
21, 0.65625, 8.02716e-06, Reduction 
21, 0.660156, 7.29742e-06, Reduction 
21, 0.664062, 7.78391e-06, Reduction 
21, 0.667969, 8.39203e-06, Reduction 
21, 0.671875, 7.66229e-06, Reduction 
21, 0.675781, 9.97314e-06, Reduction 
21, 0.679688, 9.97314e-06, Reduction 
21, 0.683594, 9.85151e-06, Reduction 
21, 0.6875, 9.72989e-06, Reduction 
21, 0.691406, 8.87852e-06, Reduction 
21, 0.695312, 9.12177e-06, Reduction 
21, 0.699219, 6.93255e-06, Reduction 
21, 0.703125, 6.81092e-06, Reduction 
21, 0.707031, 8.39203e-06, Reduction 
21, 0.710938, 9.24339e-06, Reduction 
21, 0.714844, 6.81092e-06, Reduction 
21, 0.71875, 8.02716e-06, Reduction 
21, 0.722656, 7.05417e-06, Reduction 
21, 0.726562, 9.12177e-06, Reduction 
21, 0.730469, 9.60826e-06, Reduction 
21, 0.734375, 8.51365e-06, Reduction 
21, 0.738281, 8.63528e-06, Reduction 
21, 0.742188, 8.7569e-06, Reduction 
21, 0.746094, 8.63528e-06, Reduction 
21, 0.75, 9.97314e-06, Reduction 
21, 0.753906, 9.36502e-06, Reduction 
21, 0.757812, 8.02716e-06, Reduction 
21, 0.761719, 9.00015e-06, Reduction 
21, 0.765625, 7.90553e-06, Reduction 
21, 0.769531, 9.36502e-06, Reduction 
21, 0.773438, 9.48664e-06, Reduction 
21, 0.777344, 7.90553e-06, Reduction 
21, 0.78125, 8.02716e-06, Reduction 
21, 0.785156, 8.27041e-06, Reduction 
21, 0.789062, 9.12177e-06, Reduction 
21, 0.792969, 8.7569e-06, Reduction 
21, 0.796875, 8.63528e-06, Reduction 
21, 0.800781, 7.90553e-06, Reduction 
21, 0.804688, 9.48664e-06, Reduction 
21, 0.808594, 7.29742e-06, Reduction 
21, 0.8125, 8.87852e-06, Reduction 
21, 0.816406, 9.00015e-06, Reduction 
21, 0.820312, 6.6893e-06, Reduction 
21, 0.824219, 9.48664e-06, Reduction 
21, 0.828125, 9.72989e-06, Reduction 
21, 0.832031, 9.36502e-06, Reduction 
21, 0.835938, 1.1311e-05, Reduction 
21, 0.839844, 8.27041e-06, Reduction 
21, 0.84375, 1.09461e-05, Reduction 
21, 0.847656, 1.00948e-05, Reduction 
21, 0.851562, 8.39203e-06, Reduction 
21, 0.855469, 9.00015e-06, Reduction 
21, 0.859375, 9.60826e-06, Reduction 
21, 0.863281, 1.15542e-05, Reduction 
21, 0.867188, 9.00015e-06, Reduction 
21, 0.871094, 9.36502e-06, Reduction 
21, 0.875, 9.12177e-06, Reduction 
21, 0.878906, 8.87852e-06, Reduction 
21, 0.882812, 9.72989e-06, Reduction 
21, 0.886719, 9.00015e-06, Reduction 
21, 0.890625, 1.09461e-05, Reduction 
21, 0.894531, 1.00948e-05, Reduction 
21, 0.898438, 1.15542e-05, Reduction 
21, 0.902344, 1.20407e-05, Reduction 
21, 0.90625, 1.11894e-05, Reduction 
21, 0.910156, 1.14326e-05, Reduction 
21, 0.914062, 9.97314e-06, Reduction 
21, 0.917969, 1.19191e-05, Reduction 
21, 0.921875, 9.97314e-06, Reduction 
21, 0.925781, 9.85151e-06, Reduction 
21, 0.929688, 9.12177e-06, Reduction 
21, 0.933594, 1.24056e-05, Reduction 
21, 0.9375, 1.11894e-05, Reduction 
21, 0.941406, 1.05813e-05, Reduction 
21, 0.945312, 1.09461e-05, Reduction 
21, 0.949219, 1.30137e-05, Reduction 
21, 0.953125, 1.2284e-05, Reduction 
21, 0.957031, 9.60826e-06, Reduction 
21, 0.960938, 1.0338e-05, Reduction 
21, 0.964844, 1.17975e-05, Reduction 
21, 0.96875, 1.28921e-05, Reduction 
21, 0.972656, 1.15542e-05, Reduction 
21, 0.976562, 1.423e-05, Reduction 
21, 0.980469, 1.10677e-05, Reduction 
21, 0.984375, 1.5203e-05, Reduction 
21, 0.988281, 1.39867e-05, Reduction 
21, 0.992188, 1.60543e-05, Reduction 
21, 0.996094, 1.44732e-05, Reduction 
21, 1, 1.89733e-05, Reduction 
21, 1.00391, 0, Reduction 
28, 0.00390625, 0.996087, Reduction 
28, 0.0078125, 3.16221e-06, Reduction 
28, 0.0117188, 3.40546e-06, Reduction 
28, 0.015625, 5.83793e-06, Reduction 
28, 0.0195312, 7.78391e-06, Reduction 
28, 0.0234375, 7.90553e-06, Reduction 
28, 0.0273438, 8.7569e-06, Reduction 
28, 0.03125, 7.90553e-06, Reduction 
28, 0.0351562, 5.95956e-06, Reduction 
28, 0.0390625, 9.60826e-06, Reduction 
28, 0.0429688, 1.35002e-05, Reduction 
28, 0.046875, 1.09461e-05, Reduction 
28, 0.0507812, 1.17975e-05, Reduction 
28, 0.0546875, 9.24339e-06, Reduction 
28, 0.0585938, 1.11894e-05, Reduction 
28, 0.0625, 1.00948e-05, Reduction 
28, 0.0664062, 1.2284e-05, Reduction 
28, 0.0703125, 1.17975e-05, Reduction 
28, 0.0742188, 1.15542e-05, Reduction 
28, 0.078125, 1.08245e-05, Reduction 
28, 0.0820312, 1.17975e-05, Reduction 
28, 0.0859375, 1.25272e-05, Reduction 
28, 0.0898438, 1.45948e-05, Reduction 
28, 0.09375, 1.423e-05, Reduction 
28, 0.0976562, 1.20407e-05, Reduction 
28, 0.101562, 1.38651e-05, Reduction 
28, 0.105469, 1.41083e-05, Reduction 
28, 0.109375, 1.21624e-05, Reduction 
28, 0.113281, 1.44732e-05, Reduction 
28, 0.117188, 1.14326e-05, Reduction 
28, 0.121094, 1.1311e-05, Reduction 
28, 0.125, 1.48381e-05, Reduction 
28, 0.128906, 1.2284e-05, Reduction 
28, 0.132812, 1.07029e-05, Reduction 
28, 0.136719, 1.30137e-05, Reduction 
28, 0.140625, 1.37435e-05, Reduction 
28, 0.144531, 1.28921e-05, Reduction 
28, 0.148438, 1.25272e-05, Reduction 
28, 0.152344, 1.14326e-05, Reduction 
28, 0.15625, 1.09461e-05, Reduction 
28, 0.160156, 1.38651e-05, Reduction 
28, 0.164062, 1.2284e-05, Reduction 
28, 0.167969, 1.423e-05, Reduction 
28, 0.171875, 1.45948e-05, Reduction 
28, 0.175781, 1.49597e-05, Reduction 
28, 0.179688, 1.26489e-05, Reduction 
28, 0.183594, 1.19191e-05, Reduction 
28, 0.1875, 1.31353e-05, Reduction 
28, 0.191406, 1.27705e-05, Reduction 
28, 0.195312, 1.56894e-05, Reduction 
28, 0.199219, 1.43516e-05, Reduction 
28, 0.203125, 1.5203e-05, Reduction 
28, 0.207031, 1.1311e-05, Reduction 
28, 0.210938, 1.39867e-05, Reduction 
28, 0.214844, 1.5203e-05, Reduction 
28, 0.21875, 1.50813e-05, Reduction 
28, 0.222656, 1.5203e-05, Reduction 
28, 0.226562, 1.21624e-05, Reduction 
28, 0.230469, 1.33786e-05, Reduction 
28, 0.234375, 1.26489e-05, Reduction 
28, 0.238281, 1.2284e-05, Reduction 
28, 0.242188, 1.43516e-05, Reduction 
28, 0.246094, 1.33786e-05, Reduction 
28, 0.25, 1.2284e-05, Reduction 
28, 0.253906, 1.28921e-05, Reduction 
28, 0.257812, 1.5203e-05, Reduction 
28, 0.261719, 1.423e-05, Reduction 
28, 0.265625, 1.31353e-05, Reduction 
28, 0.269531, 1.11894e-05, Reduction 
28, 0.273438, 1.35002e-05, Reduction 
28, 0.277344, 1.19191e-05, Reduction 
28, 0.28125, 1.53246e-05, Reduction 
28, 0.285156, 1.25272e-05, Reduction 
28, 0.289062, 1.31353e-05, Reduction 
28, 0.292969, 1.11894e-05, Reduction 
28, 0.296875, 1.27705e-05, Reduction 
28, 0.300781, 1.24056e-05, Reduction 
28, 0.304688, 1.36218e-05, Reduction 
28, 0.308594, 1.10677e-05, Reduction 
28, 0.3125, 1.11894e-05, Reduction 
28, 0.316406, 1.27705e-05, Reduction 
28, 0.320312, 1.41083e-05, Reduction 
28, 0.324219, 1.17975e-05, Reduction 
28, 0.328125, 1.25272e-05, Reduction 
28, 0.332031, 1.21624e-05, Reduction 
28, 0.335938, 1.33786e-05, Reduction 
28, 0.339844, 1.15542e-05, Reduction 
28, 0.34375, 1.49597e-05, Reduction 
28, 0.347656, 1.21624e-05, Reduction 
28, 0.351562, 1.58111e-05, Reduction 
28, 0.355469, 1.21624e-05, Reduction 
28, 0.359375, 1.08245e-05, Reduction 
28, 0.363281, 1.24056e-05, Reduction 
28, 0.367188, 1.50813e-05, Reduction 
28, 0.371094, 1.2284e-05, Reduction 
28, 0.375, 1.38651e-05, Reduction 
28, 0.378906, 1.08245e-05, Reduction 
28, 0.382812, 1.14326e-05, Reduction 
28, 0.386719, 1.02164e-05, Reduction 
28, 0.390625, 1.36218e-05, Reduction 
28, 0.394531, 1.43516e-05, Reduction 
28, 0.398438, 1.33786e-05, Reduction 
28, 0.402344, 1.27705e-05, Reduction 
28, 0.40625, 1.38651e-05, Reduction 
28, 0.410156, 1.37435e-05, Reduction 
28, 0.414062, 1.30137e-05, Reduction 
28, 0.417969, 1.37435e-05, Reduction 
28, 0.421875, 1.05813e-05, Reduction 
28, 0.425781, 1.45948e-05, Reduction 
28, 0.429688, 1.41083e-05, Reduction 
28, 0.433594, 1.30137e-05, Reduction 
28, 0.4375, 1.31353e-05, Reduction 
28, 0.441406, 1.09461e-05, Reduction 
28, 0.445312, 1.50813e-05, Reduction 
28, 0.449219, 1.24056e-05, Reduction 
28, 0.453125, 9.72989e-06, Reduction 
28, 0.457031, 1.30137e-05, Reduction 
28, 0.460938, 1.1311e-05, Reduction 
28, 0.464844, 1.39867e-05, Reduction 
28, 0.46875, 1.38651e-05, Reduction 
28, 0.472656, 1.41083e-05, Reduction 
28, 0.476562, 1.67841e-05, Reduction 
28, 0.480469, 1.33786e-05, Reduction 
28, 0.484375, 1.64192e-05, Reduction 
28, 0.488281, 1.16759e-05, Reduction 
28, 0.492188, 1.19191e-05, Reduction 
28, 0.496094, 1.17975e-05, Reduction 
28, 0.5, 1.48381e-05, Reduction 
28, 0.503906, 1.35002e-05, Reduction 
28, 0.507812, 1.35002e-05, Reduction 
28, 0.511719, 1.33786e-05, Reduction 
28, 0.515625, 1.30137e-05, Reduction 
28, 0.519531, 1.50813e-05, Reduction 
28, 0.523438, 1.38651e-05, Reduction 
28, 0.527344, 1.47165e-05, Reduction 
28, 0.53125, 1.30137e-05, Reduction 
28, 0.535156, 1.26489e-05, Reduction 
28, 0.539062, 1.56894e-05, Reduction 
28, 0.542969, 1.423e-05, Reduction 
28, 0.546875, 1.27705e-05, Reduction 
28, 0.550781, 1.28921e-05, Reduction 
28, 0.554688, 1.48381e-05, Reduction 
28, 0.558594, 1.33786e-05, Reduction 
28, 0.5625, 1.37435e-05, Reduction 
28, 0.566406, 1.423e-05, Reduction 
28, 0.570312, 1.27705e-05, Reduction 
28, 0.574219, 1.24056e-05, Reduction 
28, 0.578125, 1.25272e-05, Reduction 
28, 0.582031, 1.25272e-05, Reduction 
28, 0.585938, 1.36218e-05, Reduction 
28, 0.589844, 1.35002e-05, Reduction 
28, 0.59375, 1.5203e-05, Reduction 
28, 0.597656, 1.39867e-05, Reduction 
28, 0.601562, 1.31353e-05, Reduction 
28, 0.605469, 1.26489e-05, Reduction 
28, 0.609375, 1.25272e-05, Reduction 
28, 0.613281, 1.3257e-05, Reduction 
28, 0.617188, 1.43516e-05, Reduction 
28, 0.621094, 1.30137e-05, Reduction 
28, 0.625, 1.5203e-05, Reduction 
28, 0.628906, 1.24056e-05, Reduction 
28, 0.632812, 1.43516e-05, Reduction 
28, 0.636719, 1.30137e-05, Reduction 
28, 0.640625, 1.37435e-05, Reduction 
28, 0.644531, 1.38651e-05, Reduction 
28, 0.648438, 1.3257e-05, Reduction 
28, 0.652344, 1.26489e-05, Reduction 
28, 0.65625, 1.39867e-05, Reduction 
28, 0.660156, 1.5203e-05, Reduction 
28, 0.664062, 1.53246e-05, Reduction 
28, 0.667969, 1.54462e-05, Reduction 
28, 0.671875, 1.38651e-05, Reduction 
28, 0.675781, 1.423e-05, Reduction 
28, 0.679688, 1.5203e-05, Reduction 
28, 0.683594, 1.50813e-05, Reduction 
28, 0.6875, 1.45948e-05, Reduction 
28, 0.691406, 1.50813e-05, Reduction 
28, 0.695312, 1.43516e-05, Reduction 
28, 0.699219, 1.10677e-05, Reduction 
28, 0.703125, 1.35002e-05, Reduction 
28, 0.707031, 1.56894e-05, Reduction 
28, 0.710938, 1.53246e-05, Reduction 
28, 0.714844, 1.48381e-05, Reduction 
28, 0.71875, 1.59327e-05, Reduction 
28, 0.722656, 1.43516e-05, Reduction 
28, 0.726562, 1.55678e-05, Reduction 
28, 0.730469, 1.45948e-05, Reduction 
28, 0.734375, 1.55678e-05, Reduction 
28, 0.738281, 1.5203e-05, Reduction 
28, 0.742188, 1.56894e-05, Reduction 
28, 0.746094, 1.423e-05, Reduction 
28, 0.75, 1.50813e-05, Reduction 
28, 0.753906, 1.50813e-05, Reduction 
28, 0.757812, 1.66624e-05, Reduction 
28, 0.761719, 1.5203e-05, Reduction 
28, 0.765625, 1.54462e-05, Reduction 
28, 0.769531, 1.48381e-05, Reduction 
28, 0.773438, 1.62976e-05, Reduction 
28, 0.777344, 1.5203e-05, Reduction 
28, 0.78125, 1.61759e-05, Reduction 
28, 0.785156, 1.53246e-05, Reduction 
28, 0.789062, 1.47165e-05, Reduction 
28, 0.792969, 1.72706e-05, Reduction 
28, 0.796875, 1.70273e-05, Reduction 
28, 0.800781, 1.62976e-05, Reduction 
28, 0.804688, 1.61759e-05, Reduction 
28, 0.808594, 1.82435e-05, Reduction 
28, 0.8125, 1.66624e-05, Reduction 
28, 0.816406, 1.95814e-05, Reduction 
28, 0.820312, 1.80003e-05, Reduction 
28, 0.824219, 1.58111e-05, Reduction 
28, 0.828125, 1.78787e-05, Reduction 
28, 0.832031, 1.75138e-05, Reduction 
28, 0.835938, 2.00679e-05, Reduction 
28, 0.839844, 1.78787e-05, Reduction 
28, 0.84375, 1.67841e-05, Reduction 
28, 0.847656, 1.81219e-05, Reduction 
28, 0.851562, 2.01895e-05, Reduction 
28, 0.855469, 1.98246e-05, Reduction 
28, 0.859375, 1.71489e-05, Reduction 
28, 0.863281, 1.94598e-05, Reduction 
28, 0.867188, 1.90949e-05, Reduction 
28, 0.871094, 1.83652e-05, Reduction 
28, 0.875, 1.88517e-05, Reduction 
28, 0.878906, 1.7757e-05, Reduction 
28, 0.882812, 1.81219e-05, Reduction 
28, 0.886719, 2.11625e-05, Reduction 
28, 0.890625, 2.29869e-05, Reduction 
28, 0.894531, 2.23787e-05, Reduction 
28, 0.898438, 2.11625e-05, Reduction 
28, 0.902344, 2.37166e-05, Reduction 
28, 0.90625, 1.75138e-05, Reduction 
28, 0.910156, 2.17706e-05, Reduction 
28, 0.914062, 2.38382e-05, Reduction 
28, 0.917969, 2.05544e-05, Reduction 
28, 0.921875, 2.22571e-05, Reduction 
28, 0.925781, 2.40815e-05, Reduction 
28, 0.929688, 2.39599e-05, Reduction 
28, 0.933594, 2.44463e-05, Reduction 
